User_ID,Product_ID,Gender,Age,Purchase
1004103,P00182142,M,18-25,7862
1004104,P00352142,M,18-25,11934
1004118,P00355142,M,26-35,15758
1004122,P00044442,M,18-25,15447
1004128,P00321342,M,36-45,15238
1004132,P00057642,M,26-35,19622
1004135,P00334242,M,0-17,19554
1004136,P00352942,M,51-55,19035
1004137,P00145042,M,26-35,15222
1004144,P00010742,M,18-25,11477
1004148,P00233542,F,36-45,15216
1004173,P00044442,F,18-25,15487
1004177,P00128942,M,36-45,19430
1004181,P00286742,F,26-35,12046
1004188,P00351142,M,51-55,19505
1004190,P00270942,M,46-50,15367
1004193,P00315442,M,55+,11988
1004199,P00001042,F,26-35,7774
1004200,P00114942,M,46-50,12028
1004204,P00341342,M,36-45,19073
1004210,P00277542,M,26-35,15316
1004216,P00351142,M,26-35,19032
1004231,P00080342,F,51-55,11551
1004233,P00249542,M,36-45,7732
1004235,P00046742,M,51-55,18985
1004246,P00182242,F,36-45,19450
1004248,P00270942,M,26-35,11949
1004249,P00214242,F,18-25,3941
1004259,P00338442,M,36-45,15790
1004261,P00002142,F,36-45,15450
1004263,P00255942,M,26-35,15750
1004265,P00229742,M,26-35,8004
1004280,P00045342,M,36-45,19210
1004286,P00145742,M,36-45,15844
1004294,P00241642,M,0-17,19636
1004298,P00117042,F,18-25,11770
1004302,P00221442,M,51-55,19310
1004304,P00110742,M,18-25,15196
1004308,P00267542,M,26-35,8172
1004309,P00237542,M,26-35,19366
1004313,P00346142,F,26-35,15486
1004320,P00177542,M,26-35,19682
1004323,P00147942,M,18-25,19330
1004334,P00122442,M,26-35,15707
1004337,P00221842,M,18-25,7693
1004339,P00147942,M,26-35,11838
1004347,P00000642,F,18-25,15295
1004351,P00237542,M,26-35,19453
1004359,P00184942,M,18-25,19032
1004393,P00113242,M,18-25,19519
1004397,P00249742,M,18-25,8311
1004402,P00237542,F,18-25,7756
1004414,P00356042,M,26-35,11584
1004423,P00113142,M,18-25,18999
1004436,P00255942,M,26-35,15594
1004438,P00113242,M,51-55,19504
1004444,P00110742,F,26-35,15751
1004454,P00173342,M,26-35,15522
1004456,P00147942,F,36-45,11507
1004459,P00113242,M,26-35,15769
1004460,P00112142,M,26-35,15510
1004487,P00037142,M,26-35,11457
1004491,P00154042,M,18-25,19368
1004492,P00105142,M,55+,11611
1004496,P00034442,M,46-50,15644
1004505,P00143342,M,51-55,15226
1004511,P00273742,M,36-45,19466
1004518,P00127642,M,26-35,15241
1004519,P00254442,M,51-55,7919
1004528,P00351142,M,26-35,15789
1004531,P00233542,M,18-25,15665
1004534,P00147942,M,18-25,19087
1004542,P00070042,M,36-45,7966
1004556,P00347642,M,46-50,15788
1004560,P00338442,M,26-35,15884
1004566,P00227642,M,36-45,15464
1004569,P00140742,M,26-35,15734
1004585,P00237542,M,36-45,19092
1004601,P00070042,M,36-45,15228
1004613,P00070042,M,26-35,19637
1004617,P00214242,F,26-35,11925
1004625,P00270942,M,26-35,15318
1004629,P00249742,F,18-25,7690
1004644,P00029542,M,51-55,8112
1004648,P00242742,M,18-25,15486
1004654,P00118642,M,36-45,19625
1004659,P00182342,F,26-35,15692
1004670,P00114942,M,36-45,15161
1004683,P00221342,M,26-35,15721
1004686,P00351142,M,18-25,4313
1004687,P00112542,M,36-45,15710
1004695,P00286742,M,18-25,15346
1004697,P00251942,M,18-25,11547
1004699,P00322142,F,18-25,7606
1004702,P00062842,M,26-35,15254
1004704,P00112142,M,18-25,19504
1004719,P00070342,F,36-45,15358
1004733,P00105142,M,18-25,19708
1004737,P00114942,M,36-45,19372
1004738,P00113142,M,55+,19522
1004739,P00127842,M,26-35,15718
1004740,P00241642,F,26-35,11562
1004744,P00090942,M,51-55,19153
1004745,P00351342,F,18-25,11732
1004747,P00182342,M,18-25,11793
1004755,P00080342,F,55+,19493
1004756,P00242742,M,55+,15712
1004757,P00110942,M,36-45,19121
1004764,P00286742,M,0-17,15336
1004769,P00352542,M,26-35,3861
1004794,P00057642,F,36-45,11691
1004795,P00114942,M,46-50,15205
1004798,P00351342,M,26-35,19384
1004801,P00154042,M,26-35,18953
1004806,P00244042,M,26-35,15889
1004812,P00019342,M,18-25,15168
1004821,P00070342,M,18-25,15202
1004824,P00113342,M,26-35,15164
1004831,P00115142,F,26-35,11665
1004833,P00010742,M,36-45,18994
1004846,P00113242,F,26-35,11928
1004848,P00010742,F,36-45,19024
1004853,P00127642,M,26-35,15693
1004857,P00242742,M,26-35,11555
1004858,P00335442,M,26-35,3962
1004861,P00110742,M,26-35,15241
1004862,P00110742,M,26-35,19313
1004863,P00157642,F,26-35,8289
1004889,P00118442,M,18-25,19582
1004894,P00334242,M,36-45,11558
1004901,P00182142,M,26-35,15663
1004923,P00127442,M,46-50,11818
1004965,P00048142,M,0-17,15534
1004972,P00241342,M,36-45,7818
1004975,P00182742,M,36-45,15562
1004982,P00346242,M,26-35,8253
1004985,P00112542,M,36-45,19625
1005003,P00249542,M,36-45,15696
1005030,P00080342,M,18-25,19548
1005047,P00105142,M,46-50,15618
1005050,P00070342,F,18-25,15455
1005053,P00112142,M,26-35,19450
1005057,P00121342,M,51-55,15454
1005078,P00127642,M,46-50,18974
1005085,P00025442,M,55+,19622
1005088,P00112642,M,26-35,15869
1005102,P00277442,M,26-35,19544
1005103,P00127342,F,36-45,15907
1005104,P00221442,M,36-45,19542
1005121,P00334242,M,26-35,19101
1005137,P00254442,M,18-25,18993
1005147,P00229742,M,18-25,19323
1005151,P00320842,M,18-25,4011
1005158,P00113242,F,18-25,19199
1005159,P00025442,M,36-45,19640
1005161,P00346142,M,26-35,15214
1005167,P00246142,M,18-25,19553
1005169,P00208742,F,51-55,15845
1005173,P00241642,M,0-17,15247
1005175,P00010742,F,36-45,19694
1005183,P00009342,F,18-25,7958
1005185,P00121342,F,36-45,15589
1005186,P00105142,M,36-45,7602
1005199,P00046742,F,26-35,15411
1005200,P0097242,F,36-45,19423
1005206,P00103042,M,36-45,15295
1005209,P00274242,M,51-55,11679
1005218,P00063342,M,18-25,15364
1005243,P00112142,M,0-17,19496
1005253,P00025442,F,55+,19236
1005258,P00248942,M,36-45,11878
1005280,P00112142,M,18-25,19060
1005297,P00255942,M,26-35,15354
1005307,P00173842,M,26-35,7785
1005308,P00046742,M,55+,11877
1005310,P00184942,F,55+,15870
1005321,P00035142,M,26-35,11722
1005332,P00274242,M,18-25,19524
1005336,P00110942,M,55+,19347
1005338,P00346342,M,26-35,11998
1005339,P00201442,M,18-25,15459
1005344,P00317442,F,51-55,15652
1005363,P00110942,M,55+,19368
1005365,P00307542,M,18-25,19186
1005366,P00057642,M,18-25,15640
1005368,P00112542,F,26-35,12043
1005374,P00267542,M,36-45,15492
1005383,P00127742,M,36-45,19218
1005386,P00208742,M,26-35,15666
1005390,P0097242,M,0-17,19298
1005393,P00317442,M,36-45,11841
1005396,P00274442,M,26-35,11902
1005400,P00334242,F,18-25,19589
1005424,P00110842,F,36-45,15520
1005426,P00303442,M,26-35,15678
1005437,P00118442,M,26-35,15277
1005449,P00112142,M,18-25,19188
1005453,P00184942,M,18-25,19183
1005454,P00121342,M,36-45,15534
1005455,P00334242,F,18-25,19046
1005469,P00009342,M,36-45,11706
1005473,P00286742,M,26-35,11680
1005478,P00157642,M,36-45,15737
1005486,P00057942,M,26-35,15584
1005488,P00046742,M,26-35,11876
1005490,P00242742,M,46-50,11975
1005519,P00127942,M,36-45,11537
1005532,P00334242,M,26-35,15639
1005541,P00248942,M,55+,15864
1005553,P00318742,M,36-45,7969
1005562,P00251642,F,36-45,12030
1005565,P00010742,M,18-25,8268
1005566,P00121342,M,36-45,19412
1005568,P00079742,M,18-25,19615
1005575,P00031842,M,36-45,4069
1005576,P00127442,M,26-35,19276
1005598,P00057942,M,18-25,15181
1005604,P00066642,M,36-45,7989
1005611,P00070042,F,36-45,15850
1005615,P00044442,M,36-45,15160
1005616,P00244042,M,46-50,11915
1005617,P00120042,M,26-35,15769
1005624,P00025442,M,26-35,19324
1005629,P00113142,M,26-35,19041
1005631,P00346242,M,36-45,11545
1005632,P00305142,F,18-25,15752
1005644,P00165442,F,18-25,11918
1005646,P00193542,M,18-25,19066
1005647,P00046742,M,18-25,15685
1005648,P00057642,M,26-35,15580
1005662,P00267342,M,0-17,12048
1005664,P00112642,M,18-25,18973
1005668,P00182242,F,26-35,19248
1005691,P00270942,M,36-45,15538
1005695,P00114942,F,36-45,8304
1005701,P00267542,M,26-35,11484
1005711,P00136742,M,26-35,11515
1005716,P00114942,M,0-17,15581
1005725,P00307542,M,18-25,15514
1005726,P00103042,M,26-35,19169
1005727,P00334242,M,26-35,19393
1005728,P00119642,F,36-45,15775
1005739,P00006942,M,26-35,11828
1005743,P00110942,F,36-45,15555
1005753,P00255942,M,18-25,11709
1005756,P00080342,F,0-17,15607
1005757,P00223542,M,0-17,19234
1005758,P00080342,F,51-55,15206
1005760,P00145042,M,18-25,15284
1005778,P00112142,M,36-45,19166
1005782,P00046742,F,36-45,15783
1005803,P00025442,M,0-17,19083
1005809,P00110742,M,26-35,15698
1005836,P00114942,M,26-35,15393
1005840,P00351342,F,0-17,15673
1005843,P00270942,M,36-45,3981
1005844,P00127642,F,0-17,15437
1005850,P00110942,F,26-35,11493
1005875,P00303442,M,26-35,11404
1005884,P00184942,M,18-25,15301
1005885,P00044442,M,26-35,19420
1005890,P00090942,M,36-45,15825
1005894,P00173942,M,36-45,15655
1005895,P00177442,M,26-35,15271
1005901,P00112142,F,36-45,15219
1005912,P00112542,M,26-35,11979
1005915,P00223542,M,18-25,19108
1005920,P00318742,F,26-35,19403
1005922,P00110742,M,55+,15283
1005929,P00006942,F,36-45,15873
1005932,P00049442,M,18-25,11815
1005942,P00221442,M,46-50,15167
1005958,P00128942,M,46-50,15413
1005971,P00226542,M,36-45,15317
1005976,P00105142,F,26-35,7969
1005980,P00111142,M,55+,15483
1005981,P00304442,M,36-45,15414
1005983,P00127542,M,26-35,19085
1006003,P00112142,F,46-50,15619
1006007,P00057942,M,36-45,11504
1006009,P00184942,F,26-35,11846
1006010,P00048142,M,36-45,15718
1006013,P00025442,F,26-35,15602
1006018,P00028442,M,36-45,11919
1006031,P00318742,F,18-25,15582
1006035,P00237542,F,26-35,19402
1006037,P00177442,F,46-50,15769
1000002,P00303342,M,55+,7927
1000009,P00114342,M,26-35,11877
1000031,P00288942,M,55+,11758
1000037,P00112142,F,26-35,11761
1000075,P00242742,F,0-17,19663
1000120,P00162042,M,26-35,11891
1000176,P00349942,F,18-25,11391
1000182,P00049442,M,18-25,12027
1000194,P00145042,F,0-17,15803
1000196,P00113242,F,36-45,15351
1000243,P00110842,M,26-35,19222
1000246,P00251642,F,18-25,11453
1000249,P00110842,F,18-25,19587
1000276,P00113242,M,46-50,15915
1000317,P00025442,M,36-45,15707
1000323,P00125942,M,46-50,15425
1000336,P00173842,M,18-25,19434
1000419,P00044442,M,18-25,19038
1000436,P00192542,M,18-25,15659
1000479,P00112142,M,26-35,15523
1000506,P00255942,M,26-35,15648
1000522,P00110942,M,26-35,19164
1000562,P00121342,M,36-45,11921
1000579,P0097242,M,26-35,15909
1000629,P00370042,F,0-17,7798
1000652,P00173842,M,18-25,15370
1000659,P00201442,F,26-35,19082
1000682,P00010742,M,26-35,19220
1000709,P00241642,M,18-25,4305
1000738,P00322142,M,18-25,15388
1000759,P00037142,F,55+,15491
1000767,P00355142,M,26-35,15217
1000797,P00103042,F,51-55,19098
1000852,P00025442,M,26-35,15666
1000868,P00112542,M,51-55,11512
1000875,P00110742,M,0-17,11777
1000883,P00338442,F,36-45,15297
1000914,P00110942,F,36-45,19224
1000918,P00127242,F,46-50,7728
1000926,P00208342,M,0-17,19454
1000940,P00351142,M,0-17,15825
1000945,P00182742,M,46-50,15293
1000966,P00351142,M,55+,11974
1000990,P00184942,M,18-25,19118
1001005,P00057642,M,36-45,15431
1001056,P00016042,M,0-17,19004
1001064,P00216142,M,26-35,15378
1001072,P00114942,F,36-45,15837
1001092,P00307542,F,18-25,19467
1001109,P00110942,M,18-25,15659
1001129,P00329542,M,36-45,19418
1001139,P00046742,M,26-35,11514
1001185,P00228342,F,36-45,8010
1001188,P00110942,M,46-50,15334
1001200,P00240242,M,0-17,19642
1001232,P00110842,F,18-25,18962
1001236,P00057642,F,26-35,15419
1001280,P00347642,M,0-17,15277
1001292,P00191442,M,26-35,7780
1001314,P00146742,F,18-25,15824
1001335,P00234142,M,36-45,4106
1001342,P00048042,M,36-45,12029
1001347,P00248942,F,18-25,18958
1001350,P00177542,F,36-45,19476
1001359,P00249742,M,36-45,11629
1001365,P00192542,F,0-17,15396
1001427,P00145042,M,26-35,15717
1001437,P00110942,M,51-55,19708
1001482,P00105142,M,26-35,11548
1001528,P00105142,M,26-35,11817
1001561,P00110842,F,18-25,12101
1001568,P00237542,F,0-17,19317
1001636,P00237542,F,26-35,8165
1001642,P00177542,M,51-55,19249
1001721,P00006942,M,18-25,4318
1001722,P00114942,M,36-45,19157
1001730,P00057642,F,18-25,15773
1001738,P00117042,M,36-45,19123
1001763,P00110942,M,36-45,19297
1001797,P00046742,M,36-45,4389
1001816,P00318742,F,36-45,19704
1001824,P00130742,F,18-25,11543
1001827,P00025442,F,26-35,19110
1001830,P00113142,M,18-25,15455
1001834,P00128942,M,36-45,15831
1001876,P00105142,M,26-35,11370
1001955,P00251942,M,0-17,12032
1001959,P00025442,F,51-55,19598
1001987,P00062842,M,26-35,19065
1002042,P00267542,M,0-17,12092
1002065,P00025442,M,26-35,19356
1002081,P00338442,M,18-25,12121
1002087,P00145042,M,26-35,15876
1002108,P00080342,M,0-17,19677
1002110,P00243942,M,51-55,15781
1002149,P00184042,M,26-35,19268
1002169,P00241642,M,0-17,11662
1002173,P00122442,M,51-55,15813
1002175,P00242742,M,26-35,19285
1002191,P00110942,M,18-25,11794
1002198,P00182142,F,36-45,15237
1002216,P00346442,F,26-35,7719
1002249,P00346942,M,26-35,11865
1002286,P00113342,M,36-45,11376
1002370,P00184942,M,51-55,19240
1002375,P00010742,F,51-55,4330
1002384,P00016042,M,36-45,15199
1002391,P00080342,M,51-55,19480
1002412,P00328742,M,55+,12073
1002427,P00278942,F,26-35,19216
1002463,P00046742,M,26-35,15630
1002518,P00221442,M,26-35,11701
1002546,P00080342,F,55+,15542
1002553,P00112142,M,26-35,15746
1002555,P00119642,M,55+,12083
1002557,P00237542,F,18-25,8079
1002589,P00266642,M,26-35,15218
1002619,P00184942,M,36-45,19309
1002625,P00217442,M,36-45,15560
1002644,P00057642,M,18-25,15165
1002649,P00059642,M,26-35,19208
1002660,P00090942,M,55+,15160
1002661,P00121342,M,55+,15390
1002688,P00309142,M,26-35,15721
1002697,P00358442,F,51-55,19133
1002727,P00127442,M,26-35,15883
1002739,P00251842,F,36-45,12005
1002815,P00073842,M,36-45,11855
1002823,P00010742,M,26-35,19479
1002842,P00057642,M,36-45,11900
1002879,P00080342,M,18-25,11869
1002904,P00184442,M,26-35,19510
1002910,P00198742,M,0-17,12067
1002916,P00221342,M,46-50,11608
1002925,P00112142,F,26-35,12103
1002958,P00251842,M,26-35,4067
1003036,P00110942,M,55+,19415
1003046,P00289842,M,0-17,8023
1003062,P00262242,M,18-25,15702
1003063,P00346442,M,18-25,19035
1003111,P00053942,M,18-25,19136
1003133,P00194642,M,18-25,8089
1003144,P00347642,F,26-35,12106
1003148,P00145042,M,18-25,12044
1003206,P00262242,M,18-25,15231
1003219,P00286742,F,18-25,19274
1003221,P00346142,M,26-35,19586
1003268,P00110742,M,26-35,11741
1003269,P00110842,F,18-25,19321
1003316,P00266642,M,0-17,19583
1003333,P00113142,M,18-25,15722
1003344,P00144642,M,36-45,11712
1003345,P00359242,M,26-35,11905
1003407,P00317442,F,46-50,8000
1003418,P00338542,F,18-25,15545
1003427,P00044442,M,26-35,19155
1003432,P00113142,M,26-35,15743
1003439,P00114942,M,18-25,19642
1003459,P00046742,M,18-25,15233
1003498,P00147642,M,26-35,4324
1003506,P00112542,M,18-25,19531
1003537,P00053342,M,0-17,7735
1003549,P00249542,F,36-45,15488
1003583,P00112142,F,26-35,15376
1003587,P00356042,M,36-45,15174
1003591,P00309142,M,36-45,12073
1003602,P00349942,M,26-35,11646
1003662,P00217142,M,36-45,15264
1003677,P00155442,F,26-35,19109
1003682,P00117342,F,51-55,15624
1003722,P00112542,M,26-35,19215
1003733,P00078542,M,18-25,4212
1003741,P00010742,M,26-35,15317
1003749,P00136842,F,26-35,11893
1003774,P00184942,M,26-35,19448
1003791,P00184942,M,51-55,18955
1003793,P00110942,M,18-25,11880
1003798,P00110742,M,26-35,15568
1003805,P00177542,F,36-45,15644
1003809,P00110842,M,36-45,19505
1003857,P00221442,M,18-25,11972
1003863,P00034042,M,26-35,15394
1003868,P00006942,M,18-25,12025
1003870,P00110842,M,26-35,18992
1003872,P00044442,M,26-35,19596
1003875,P00251942,M,26-35,19180
1003938,P00274442,M,26-35,19154
1003954,P00277542,M,18-25,8072
1004045,P00286742,M,55+,12035
1004102,P00198742,M,0-17,15512
1004119,P00339542,M,51-55,7718
1004134,P00352942,F,46-50,11667
1004143,P00114942,F,26-35,19571
1004155,P00127942,M,51-55,8085
1004198,P00046742,M,18-25,15819
1004205,P00249742,F,26-35,7639
1004206,P00073842,F,36-45,11913
1004207,P00281642,M,36-45,11715
1004208,P00184942,F,36-45,19151
1004222,P00242742,F,46-50,19572
1004245,P00127842,M,51-55,11473
1004262,P00080342,F,36-45,19062
1004315,P00127342,M,18-25,11737
1004340,P00339942,F,26-35,11719
1004372,P00262242,M,36-45,15716
1004376,P00044442,F,26-35,19349
1004380,P00221242,F,26-35,4512
1004389,P00006942,M,26-35,11673
1004427,P00044442,M,18-25,15834
1004431,P00057642,M,0-17,3905
1004435,P00267542,M,26-35,11553
1004439,P00112142,M,36-45,15551
1004457,P00112542,M,36-45,19534
1004461,P00286742,M,26-35,19529
1004477,P00070342,M,26-35,11922
1004484,P00110842,F,26-35,19554
1004499,P00034042,M,26-35,11479
1004515,P00090942,M,55+,19474
1004529,P00110942,M,36-45,19211
1004549,P00242742,F,0-17,3863
1004550,P00208342,M,18-25,15161
1004553,P00127342,F,36-45,15755
1004575,P00241642,F,0-17,4437
1004624,P00057642,M,26-35,15259
1004632,P00127842,M,26-35,11518
1004669,P00112542,M,36-45,11836
1004690,P00046742,F,0-17,19358
1004692,P00073842,F,26-35,11399
1004713,P00113242,M,26-35,19508
1004735,P00273742,M,46-50,15413
1004777,P00346242,M,26-35,19134
1004817,P00351342,M,26-35,19424
1004830,P00110942,M,0-17,15324
1004851,P00010742,M,18-25,15286
1004872,P00182342,M,46-50,15691
1004893,P00057642,M,26-35,19081
1004910,P00046742,M,18-25,11742
1004916,P00332242,M,18-25,3836
1004918,P00080342,F,18-25,11405
1004922,P00251642,M,18-25,8303
1004926,P00221442,M,0-17,15600
1004967,P00110742,M,18-25,15496
1005006,P00112142,M,36-45,19703
1005013,P00177442,M,18-25,15337
1005024,P00110742,F,46-50,11581
1005068,P00145042,M,36-45,11743
1005079,P00049142,M,26-35,15644
1005089,P00248942,F,36-45,18972
1005114,P00110942,F,0-17,19671
1005135,P00112142,M,36-45,15539
1005152,P00147742,F,26-35,15345
1005176,P00274142,M,0-17,11419
1005187,P00105142,M,18-25,11823
1005213,P00338542,M,18-25,15295
1005229,P00183442,M,26-35,15911
1005231,P00322142,M,36-45,8261
1005267,P00117042,M,36-45,15726
1005284,P00114942,M,26-35,19184
1005293,P00110742,M,26-35,15831
1005296,P00348842,F,0-17,19112
1005330,P00184042,F,26-35,15772
1005358,P00090942,M,36-45,19145
1005380,P00334242,M,18-25,11950
1005408,P00025442,M,26-35,19200
1005414,P00115142,M,0-17,15386
1005416,P00345742,F,26-35,19125
1005438,P00044442,M,26-35,15440
1005462,P00334242,M,26-35,15244
1005489,P00112142,M,18-25,19527
1005503,P00110942,F,26-35,15880
1005508,P00183442,M,26-35,11690
1005510,P00129042,M,18-25,8294
1005514,P00286742,F,0-17,19639
1005515,P00248942,M,18-25,15402
1005571,P00121342,F,26-35,15690
1005607,P00221442,M,18-25,15820
1005619,P00110842,F,18-25,19472
1005655,P00322142,F,26-35,15586
1005676,P00006942,M,26-35,3883
1005692,P00184942,F,26-35,19550
1005729,P00112542,M,18-25,15497
1005735,P00080342,M,26-35,19080
1005772,P00277842,M,36-45,12045
1005777,P00046742,M,0-17,15787
1005818,P00001542,M,26-35,7902
1005822,P00122442,F,36-45,15174
1005834,P00249542,M,55+,8150
1005866,P00025442,F,26-35,19262
1005882,P00057642,M,36-45,19433
1005892,P00046742,M,46-50,15737
1005904,P00127742,F,46-50,11538
1005930,P00182142,F,36-45,15843
1005935,P00080342,M,18-25,19374
1005973,P00209742,M,0-17,15233
1006011,P00112142,M,36-45,19266
1000014,P00262242,M,36-45,7646
1000085,P00355142,M,18-25,11715
1000180,P00334242,M,46-50,7817
1000206,P00307542,M,26-35,19067
1000213,P00147742,F,18-25,19579
1000286,P00025442,M,26-35,15518
1000290,P00010742,F,26-35,19353
1000360,P00127742,M,36-45,15190
1000370,P00010742,M,18-25,19548
1000379,P00351342,F,36-45,19103
1000396,P00035942,M,26-35,11599
1000405,P00177542,M,55+,15407
1000414,P00274442,M,26-35,11387
1000491,P00184942,M,18-25,15916
1000497,P00370042,F,26-35,12041
1000504,P00161242,M,26-35,11431
1000525,P00030842,M,36-45,15590
1000532,P00346242,M,26-35,8083
1000578,P00114342,M,18-25,15573
1000593,P00114342,F,51-55,11393
1000617,P00110942,F,26-35,19317
1000630,P00121342,F,36-45,15611
1000680,P00110842,M,26-35,19638
1000719,P00184942,M,0-17,18960
1000790,P00355142,M,26-35,19705
1000807,P00351142,M,18-25,19020
1000828,P00355142,M,18-25,15298
1000866,P00184942,M,0-17,11691
1000978,P00289842,M,18-25,4273
1000982,P00015842,F,26-35,19044
1001021,P00110742,M,36-45,15641
1001062,P00351342,M,51-55,19142
1001103,P00334242,F,46-50,15434
1001115,P00241642,F,26-35,11751
1001153,P00267542,M,18-25,8270
1001154,P00262242,F,0-17,12045
1001157,P00034442,M,46-50,15621
1001160,P00143342,M,18-25,4309
1001195,P00267542,F,0-17,15307
1001222,P00209742,M,36-45,8001
1001223,P00110842,M,26-35,19272
1001289,P00090942,M,46-50,19311
1001309,P00309142,M,26-35,15382
1001330,P00114342,M,55+,11784
1001332,P00338542,M,26-35,19428
1001341,P00198742,M,18-25,19418
1001353,P00278942,M,0-17,19047
1001368,P00090942,F,26-35,15449
1001381,P00110942,M,18-25,19613
1001402,P00110942,M,18-25,19482
1001459,P00184942,F,26-35,19382
1001469,P00046742,M,55+,11395
1001480,P00338542,M,26-35,11476
1001508,P00237542,F,0-17,19376
1001566,P00221242,M,36-45,3861
1001595,P00201442,M,36-45,7685
1001612,P00010742,M,26-35,18953
1001634,P00145042,F,55+,15558
1001652,P00057642,M,26-35,11438
1001772,P00227642,M,55+,8024
